Start Time,Stop Time,Vel X,Vel Y,Vel Z,Tot Vel X,Total Vel Y,Tot Vel Z,Dist X,Dist Y,Dist Z,Tot Dist X,Total Dist Y,Tot Dist Z,Dist Pitch,Dist Roll,Dist Yaw

0.000000,62.150000,12.509651,-118.743238,-884.321268,10729.874985,-12550.384012,-478484.922237,536.181008,-624.550620,-23902.138080,176194.301518,-95430.027452,-7951911.960380,0.402576,-0.337298,-0.088618

0.000000,62.150000,12.483578,-118.895053,-885.289437,10742.358564,-12669.279065,-479370.211674,536.805839,-630.491577,-23946.378348,176731.107356,-96060.519029,-7975858.338728,0.339981,-0.332452,-0.085785

0.000000,62.150000,12.460171,-119.023640,-886.269489,10754.818734,-12788.302705,-480256.481162,537.429432,-636.439544,-23990.667321,177268.536789,-96696.958573,-7999849.006049,0.282928,-0.327717,-0.083285

0.000000,62.150000,12.439157,-119.131143,-887.258745,10767.257891,-12907.433848,-481143.739907,538.051916,-642.393414,-24035.005527,177806.588704,-97339.351987,-8023884.011576,0.231919,-0.323167,-0.080829

0.000000,62.150000,12.419694,-119.219023,-888.255820,10779.677585,-13026.652871,-482031.995727,538.673387,-648.352168,-24079.393391,178345.262091,-97987.704155,-8047963.404966,0.186824,-0.318861,-0.078166

0.000000,62.150000,12.401527,-119.289638,-889.257431,10792.079112,-13145.942509,-482921.253159,539.293917,-654.314884,-24123.831222,178884.556009,-98642.019039,-8072087.236189,0.147758,-0.314429,-0.075298

0.000000,62.150000,12.384584,-119.346141,-890.262350,10804.463697,-13265.288650,-483811.515509,539.913570,-660.280779,-24168.319217,179424.469579,-99302.299818,-8096255.555405,0.114165,-0.310070,-0.072611

0.000000,62.150000,12.369030,-119.389951,-891.269229,10816.832726,-13384.678601,-484702.784738,540.532411,-666.249181,-24212.857506,179965.001990,-99968.549000,-8120468.412911,0.085941,-0.305584,-0.070276

0.000000,62.150000,12.355405,-119.423551,-892.277430,10829.188131,-13504.102152,-485595.062167,541.150521,-672.219519,-24257.446173,180506.152511,-100640.768518,-8144725.859084,0.062375,-0.301303,-0.068664

0.000000,62.150000,12.344730,-119.449313,-893.285797,10841.532861,-13623.551465,-486488.347964,541.768025,-678.191340,-24302.085253,181047.920536,-101318.959859,-8169027.944337,0.043268,-0.297190,-0.067735

0.000000,62.150000,12.335691,-119.468325,-894.293248,10853.868552,-13743.019789,-487382.641212,542.385035,-684.164281,-24346.774729,181590.305571,-102003.124140,-8193374.719067,0.028246,-0.293266,-0.066935

0.000000,62.150000,12.328932,-119.481779,-895.300930,10866.197483,-13862.501569,-488277.942142,543.001651,-690.138034,-24391.514584,182133.307222,-102693.262174,-8217766.233651,0.016379,-0.289440,-0.066138

0.000000,62.150000,12.323043,-119.490799,-896.307889,10878.520527,-13981.992368,-489174.250030,543.617950,-696.112348,-24436.304804,182676.925172,-103389.374523,-8242202.538455,0.007259,-0.285771,-0.065400

0.000000,62.150000,12.319097,-119.497334,-897.314877,10890.839623,-14101.489702,-490071.564907,544.234004,-702.087052,-24481.145373,183221.159176,-104091.461574,-8266683.683828,0.000696,-0.282263,-0.064970

0.000000,62.150000,12.315826,-119.501344,-898.320243,10903.155450,-14220.991045,-490969.885150,544.849877,-708.062019,-24526.036251,183766.009053,-104799.523593,-8291209.720080,-0.003491,-0.279099,-0.064787

0.000000,62.150000,12.314045,-119.504090,-899.325610,10915.469495,-14340.495135,-491869.210760,545.465624,-714.037155,-24570.977398,184311.474676,-105513.560747,-8315780.697477,-0.006131,-0.276216,-0.065220

0.000000,62.150000,12.314535,-119.506476,-900.332191,10927.784031,-14460.001612,-492769.542951,546.081338,-720.012419,-24615.968843,184857.556015,-106233.573166,-8340396.666320,-0.007774,-0.273837,-0.066168

0.000000,62.150000,12.316068,-119.508627,-901.338745,10940.100098,-14579.510239,-493670.881696,546.697103,-725.987796,-24661.010616,185404.253118,-106959.560962,-8365057.676936,-0.008930,-0.271973,-0.067095

0.000000,62.150000,12.316171,-119.510089,-902.342768,10952.416269,-14699.020328,-494573.224464,547.312909,-731.963264,-24706.102654,185951.566027,-107691.524227,-8389763.779590,-0.009474,-0.271114,-0.067006

0.000000,62.150000,12.316734,-119.511355,-903.346907,10964.733003,-14818.531683,-495476.571372,547.928732,-737.938800,-24751.244896,186499.494759,-108429.463027,-8414515.024486,-0.009862,-0.270461,-0.066844

0.000000,62.150000,12.317277,-119.512111,-904.350988,10977.050280,-14938.043794,-496380.922360,548.544582,-743.914387,-24796.437343,187048.039341,-109173.377414,-8439311.461830,-0.010129,-0.270037,-0.066614

0.000000,62.150000,12.318288,-119.512871,-905.355818,10989.368568,-15057.556665,-497286.278178,549.160471,-749.890011,-24841.680013,187597.199812,-109923.267425,-8464153.141843,-0.010232,-0.269941,-0.066620

0.000000,62.150000,12.319496,-119.513502,-906.360613,11001.688064,-15177.070167,-498192.638791,549.776416,-755.865671,-24886.972924,188146.976228,-110679.133096,-8489040.114767,-0.010289,-0.269889,-0.066646

0.000000,62.150000,12.320702,-119.514131,-907.365312,11014.008766,-15296.584298,-499100.004102,550.392421,-761.841362,-24932.316072,188697.368649,-111440.974458,-8513972.430840,-0.010322,-0.269829,-0.066684

0.000000,62.150000,12.321939,-119.514726,-908.369883,11026.330705,-15416.099025,-500008.373986,551.008487,-767.817083,-24977.709452,189248.377135,-112208.791541,-8538950.140292,-0.010391,-0.269793,-0.066748

0.000000,62.150000,12.323178,-119.515128,-909.374392,11038.653883,-15535.614153,-500917.748377,551.624615,-773.792829,-25023.153059,189800.001750,-112982.584370,-8563973.293351,-0.010424,-0.269758,-0.066777

0.000000,62.150000,12.324256,-119.515468,-910.378810,11050.978139,-15655.129621,-501828.127188,552.240801,-779.768594,-25068.646889,190352.242551,-113762.352965,-8589041.940240,-0.010482,-0.269754,-0.066822

0.000000,62.150000,12.325362,-119.515773,-911.383070,11063.303502,-15774.645394,-502739.510258,552.857041,-785.744375,-25114.190936,190905.099592,-114548.097340,-8614156.131176,-0.010551,-0.269715,-0.066854

0.000000,62.150000,12.326504,-119.516048,-912.387424,11075.630006,-15894.161441,-503651.897681,553.473338,-791.720171,-25159.785198,191458.572929,-115339.817511,-8639315.916375,-0.010621,-0.269653,-0.066921

0.000000,62.150000,12.327611,-119.516352,-913.391714,11087.957617,-16013.677794,-504565.289395,554.089691,-797.695981,-25205.429677,192012.662620,-116137.513492,-8664521.346052,-0.010658,-0.269535,-0.066976

0.000000,62.150000,12.328624,-119.516595,-914.396070,11100.286241,-16133.194389,-505479.685465,554.706096,-803.671805,-25251.124371,192567.368716,-116941.185296,-8689772.470423,-0.010731,-0.269457,-0.067023

0.000000,62.150000,12.329665,-119.516933,-915.400330,11112.615906,-16252.711322,-506395.085794,555.322554,-809.647643,-25296.869281,193122.691270,-117750.832939,-8715069.339705,-0.010801,-0.269414,-0.067054

0.000000,62.150000,12.330707,-119.517173,-916.404526,11124.946613,-16372.228495,-507311.490321,555.939063,-815.623495,-25342.664403,193678.630333,-118566.456435,-8740412.004107,-0.010871,-0.269351,-0.067074

0.000000,62.150000,12.331847,-119.517379,-917.408688,11137.278460,-16491.745873,-508228.899009,556.555627,-821.599359,-25388.509733,194235.185960,-119388.055794,-8765800.513841,-0.010954,-0.269256,-0.067090

0.000000,62.150000,12.333119,-119.517390,-918.412752,11149.611579,-16611.263263,-509147.311761,557.172251,-827.575228,-25434.405269,194792.358211,-120215.631022,-8791234.919110,-0.011060,-0.269169,-0.067109

0.000000,62.150000,12.334549,-119.517461,-919.416653,11161.946128,-16730.780724,-510066.728414,557.788943,-833.551100,-25480.351004,195350.147154,-121049.182122,-8816715.270114,-0.011183,-0.269070,-0.067117

0.000000,62.150000,12.336016,-119.517504,-920.420776,11174.282144,-16850.298228,-510987.149190,558.405707,-839.526974,-25526.346940,195908.552860,-121888.709096,-8842241.617054,-0.011343,-0.268968,-0.067132

0.000000,62.150000,12.337491,-119.517421,-921.425090,11186.619635,-16969.815649,-511908.574279,559.022544,-845.502847,-25572.393087,196467.575405,-122734.211943,-8867814.010141,-0.011477,-0.268853,-0.067174

0.000000,62.150000,12.339061,-119.517369,-922.429401,11198.958697,-17089.333017,-512831.003681,559.639458,-851.478717,-25618.489449,197027.214863,-123585.690659,-8893432.499590,-0.011647,-0.268790,-0.067236

0.000000,62.150000,12.340600,-119.517318,-923.433746,11211.299297,-17208.850335,-513754.437426,560.256450,-857.454584,-25664.636028,197587.471313,-124443.145243,-8919097.135618,-0.011802,-0.268743,-0.067270

0.000000,62.150000,12.342205,-119.517234,-924.438088,11223.641502,-17328.367569,-514678.875514,560.873520,-863.430448,-25710.832824,198148.344833,-125306.575691,-8944807.968441,-0.011949,-0.268695,-0.067288

0.000000,62.150000,12.343841,-119.517085,-925.442335,11235.985343,-17447.884654,-515604.317849,561.490671,-869.406306,-25757.079834,198709.835504,-126175.981996,-8970565.048275,-0.012107,-0.268616,-0.067314

0.000000,62.150000,12.345414,-119.516938,-926.446679,11248.330757,-17567.401592,-516530.764527,562.107902,-875.382156,-25803.377059,199271.943407,-127051.364152,-8996368.425335,-0.012244,-0.268536,-0.067347

0.000000,62.150000,12.347020,-119.516920,-927.451180,11260.677777,-17686.918512,-517458.215707,562.725213,-881.358003,-25849.724506,199834.668620,-127932.722155,-9022218.149841,-0.012378,-0.268445,-0.067371

0.000000,62.150000,12.348662,-119.516744,-928.455745,11273.026439,-17806.435256,-518386.671453,563.342605,-887.333844,-25896.122179,200398.011225,-128820.055999,-9048114.272020,-0.012491,-0.268356,-0.067375

0.000000,62.150000,12.350307,-119.516536,-929.460374,11285.376746,-17925.951792,-519316.131827,563.960080,-893.309676,-25942.570082,200961.971305,-129713.365675,-9074056.842102,-0.012604,-0.268240,-0.067375

0.000000,62.150000,12.352079,-119.516262,-930.464905,11297.728825,-18045.468053,-520246.596731,564.577639,-899.285496,-25989.068214,201526.548944,-130612.651172,-9100045.910316,-0.012719,-0.268128,-0.067409

0.000000,62.150000,12.353753,-119.515987,-931.469342,11310.082578,-18164.984040,-521178.066074,565.195285,-905.261302,-26035.616570,202091.744229,-131517.912474,-9126081.526886,-0.012799,-0.267951,-0.067395

0.000000,62.150000,12.355490,-119.515710,-932.473715,11322.438068,-18284.499750,-522110.539789,565.813016,-911.237095,-26082.215147,202657.557245,-132429.149569,-9152163.742032,-0.012842,-0.267770,-0.067376

0.000000,62.150000,12.357227,-119.515401,-933.478025,11334.795295,-18404.015151,-523044.017814,566.430834,-917.212873,-26128.863940,203223.988080,-133346.362441,-9178292.605972,-0.012887,-0.267657,-0.067385

0.000000,62.150000,12.359093,-119.515154,-934.482395,11347.154389,-18523.530306,-523978.500209,567.048742,-923.188636,-26175.562951,203791.036822,-134269.551078,-9204468.168923,-0.012949,-0.267543,-0.067385

0.000000,62.150000,12.360994,-119.514973,-935.486921,11359.515382,-18643.045279,-524913.987129,567.666744,-929.164390,-26222.312183,204358.703566,-135198.715467,-9230690.481106,-0.013001,-0.267406,-0.067388

0.000000,62.150000,12.362784,-119.514882,-936.490941,11371.878166,-18762.560161,-525850.478070,568.284839,-935.140136,-26269.111630,204926.988405,-136133.855603,-9256959.592736,-0.013046,-0.267264,-0.067379

0.000000,62.150000,12.364509,-119.514758,-937.494899,11384.242676,-18882.074919,-526787.972969,568.903021,-941.115877,-26315.961276,205495.891426,-137074.971480,-9283275.554012,-0.013118,-0.267130,-0.067381

0.000000,62.150000,12.366369,-119.514667,-938.499076,11396.609045,-19001.589587,-527726.472045,569.521293,-947.091613,-26362.861125,206065.412719,-138022.063093,-9309638.415138,-0.013205,-0.267016,-0.067395

0.000000,62.150000,12.367790,-119.514202,-939.503553,11408.976834,-19121.103789,-528665.975598,570.139647,-953.067334,-26409.811191,206635.552366,-138975.130427,-9336048.226329,-0.013194,-0.266648,-0.067895

0.000000,62.150000,12.369366,-119.513893,-940.507866,11421.346200,-19240.617682,-529606.483464,570.758076,-959.043037,-26456.811477,207206.310441,-139934.173464,-9362505.037805,-0.013053,-0.266034,-0.068970

0.000000,62.150000,12.371576,-119.513827,-941.511779,11433.717776,-19360.131509,-530547.995243,571.376599,-965.018730,-26503.861968,207777.687041,-140899.192194,-9389008.899773,-0.012882,-0.265060,-0.070079

0.000000,62.150000,12.374634,-119.513787,-942.516018,11446.092410,-19479.645295,-531490.511261,571.995255,-970.994420,-26550.962663,208349.682296,-141870.186614,-9415559.862436,-0.012811,-0.263380,-0.071117

0.000000,62.150000,12.378861,-119.513670,-943.520259,11458.471271,-19599.158965,-532434.031520,572.614092,-976.970107,-26598.113570,208922.296388,-142847.156720,-9442157.976005,-0.012761,-0.260822,-0.072092

0.000000,62.150000,12.384612,-119.513474,-944.524554,11470.855883,-19718.672439,-533378.556074,573.233179,-982.945785,-26645.314690,209495.529566,-143830.102506,-9468803.290695,-0.012760,-0.257307,-0.073061

0.000000,62.150000,12.392595,-119.513412,-945.528789,11483.248478,-19838.185851,-534324.084864,573.852609,-988.921457,-26692.566023,210069.382175,-144819.023963,-9495495.856718,-0.012736,-0.252055,-0.074011

0.000000,62.150000,12.404657,-119.513366,-946.532884,11495.653135,-19957.699217,-535270.617748,574.472540,-994.897127,-26739.867565,210643.854716,-145813.921090,-9522235.724284,-0.012652,-0.243409,-0.075121

0.000000,62.150000,12.422674,-119.513604,-947.536912,11508.075808,-20077.212821,-536218.154660,575.093224,-1000.872801,-26787.219310,211218.947939,-146814.793890,-9549022.943594,-0.012431,-0.230576,-0.076440

0.000000,62.150000,12.450106,-119.514582,-948.539571,11520.525915,-20196.727403,-537166.694230,575.715043,-1006.848506,-26834.621222,211794.662982,-147821.642396,-9575857.564816,-0.011726,-0.211879,-0.078141

0.000000,62.150000,12.488714,-119.515603,-949.540468,11533.014629,-20316.243006,-538116.234698,576.338514,-1012.824260,-26882.073223,212371.001496,-148834.466656,-9602739.638039,-0.010599,-0.185500,-0.080903

0.000000,62.150000,12.544632,-119.518340,-950.535835,11545.559261,-20435.761346,-539066.770533,576.964347,-1018.800109,-26929.575131,212947.965843,-149853.266765,-9629669.213170,-0.008636,-0.151322,-0.085089

0.000000,62.150000,12.620743,-119.520926,-951.524943,11558.180004,-20555.282272,-540018.295476,577.593482,-1024.776090,-26977.126650,213525.559325,-150878.042856,-9656646.339820,-0.005831,-0.110264,-0.090515

0.000000,62.150000,12.718322,-119.523767,-952.505719,11570.898326,-20674.806039,-540970.801196,578.226958,-1030.752208,-27024.727417,214103.786283,-151908.795063,-9683671.067237,-0.002844,-0.063700,-0.096784

0.000000,62.150000,12.840310,-119.526738,-953.476147,11583.738636,-20794.332777,-541924.277343,578.865924,-1036.728470,-27072.376963,214682.652207,-152945.523534,-9710743.444201,-0.000197,-0.011280,-0.103356

0.000000,62.150000,12.986737,-119.529394,-954.433973,11596.725373,-20913.862171,-542878.711316,579.511600,-1042.704874,-27120.074716,215262.163807,-153988.228407,-9737863.518917,0.002000,0.044642,-0.110319

0.000000,62.150000,13.159560,-119.530844,-955.378865,11609.884933,-21033.393015,-543834.090181,580.165258,-1048.681380,-27167.820037,215842.329065,-155036.909787,-9765031.338954,0.003683,0.104676,-0.117771

0.000000,62.150000,13.360275,-119.531909,-956.308900,11623.245208,-21152.924923,-544790.399081,580.828254,-1054.657948,-27215.612232,216423.157319,-156091.567736,-9792246.951186,0.004882,0.170715,-0.124763

0.000000,62.150000,13.590090,-119.532971,-957.220295,11636.835298,-21272.457894,-545747.619376,581.502013,-1060.634570,-27263.450461,217004.659331,-157152.202306,-9819510.401647,0.005867,0.242675,-0.131304

0.000000,62.150000,13.848888,-119.534172,-958.113909,11650.684186,-21391.992066,-546705.733285,582.187987,-1066.611249,-27311.333817,217586.847318,-158218.813555,-9846821.735464,0.005907,0.319709,-0.137287

0.000000,62.150000,14.139569,-119.535448,-958.982674,11664.823756,-21511.527514,-547664.715959,582.887699,-1072.587990,-27359.261231,218169.735017,-159291.401544,-9874180.996695,0.005841,0.404915,-0.143116

0.000000,62.150000,14.462996,-119.536467,-959.824058,11679.286751,-21631.063980,-548624.540017,583.602763,-1078.564787,-27407.231399,218753.337780,-160369.966332,-9901588.228094,0.005456,0.497678,-0.148747

0.000000,62.150000,14.819172,-119.537688,-960.634276,11694.105923,-21750.601669,-549585.174293,584.334817,-1084.541641,-27455.242858,219337.672596,-161454.507973,-9929043.470952,0.005273,0.597622,-0.154191

0.000000,62.150000,15.208209,-119.538493,-961.410152,11709.314132,-21870.140161,-550546.584444,585.085501,-1090.518546,-27503.293968,219922.758098,-162545.026519,-9956546.764921,0.004991,0.703624,-0.159562

0.000000,62.150000,15.629251,-119.538959,-962.149705,11724.943384,-21989.679121,-551508.734149,585.856438,-1096.495482,-27551.382965,220508.614536,-163641.522001,-9984098.147885,0.004593,0.814451,-0.164666

0.000000,62.150000,16.082188,-119.539384,-962.851029,11741.025572,-22109.218505,-552471.585178,586.649224,-1102.472441,-27599.507983,221095.263760,-164743.994441,-10011697.655869,0.004237,0.927941,-0.169579

0.000000,62.150000,16.567273,-119.538645,-963.514158,11757.592844,-22228.757150,-553435.099336,587.465460,-1108.449391,-27647.667113,221682.729220,-165852.443833,-10039345.322981,0.004396,1.040868,-0.174537

0.000000,62.150000,17.084555,-119.537900,-964.139655,11774.677399,-22348.295050,-554399.238991,588.306756,-1114.426305,-27695.858458,222271.035976,-166966.870138,-10067041.181440,0.004557,1.153600,-0.179459

0.000000,62.150000,17.634414,-119.536966,-964.728400,11792.311813,-22467.832016,-555363.967392,589.174730,-1120.403177,-27744.080160,222860.210706,-168087.273314,-10094785.261599,0.004722,1.265861,-0.184315

0.000000,62.150000,18.216647,-119.536131,-965.280365,11810.528460,-22587.368146,-556329.247757,590.071007,-1126.380004,-27792.330379,223450.281713,-169213.653319,-10122577.591978,0.004899,1.377681,-0.189187

0.000000,62.150000,18.831427,-119.535206,-965.795801,11829.359887,-22706.903352,-557295.043557,590.997209,-1132.356787,-27840.607283,224041.278922,-170346.010106,-10150418.199261,0.005065,1.489099,-0.194074

0.000000,62.150000,19.479229,-119.534534,-966.274565,11848.839116,-22826.437886,-558261.318122,591.954975,-1138.333531,-27888.909042,224633.233897,-171484.343637,-10178307.108303,0.005160,1.600368,-0.198420

0.000000,62.150000,20.159220,-119.533809,-966.716873,11868.998337,-22945.971695,-559228.034995,592.945936,-1144.310240,-27937.233828,225226.179833,-172628.653876,-10206244.342131,0.005142,1.711740,-0.202190

0.000000,62.150000,20.871281,-119.532906,-967.122983,11889.869618,-23065.504601,-560195.157978,593.971699,-1150.286907,-27985.579824,225820.151532,-173778.940784,-10234229.921955,0.005121,1.822986,-0.205865

0.000000,62.150000,21.614937,-119.532015,-967.492143,11911.484555,-23185.036616,-561162.650121,595.033854,-1156.263530,-28033.945202,226415.185386,-174935.204314,-10262263.867157,0.005200,1.933335,-0.209618

0.000000,62.150000,22.389871,-119.531141,-967.824649,11933.874426,-23304.567757,-562130.474769,596.133975,-1162.240109,-28082.328122,227011.319361,-176097.444424,-10290346.195280,0.005306,2.042712,-0.213418

0.000000,62.150000,23.195850,-119.530412,-968.120315,11957.070276,-23424.098169,-563098.595084,597.273618,-1168.216648,-28130.726746,227608.592978,-177265.661072,-10318476.922026,0.005465,2.151104,-0.217215

0.000000,62.150000,24.032008,-119.529619,-968.379388,11981.102284,-23543.627788,-564066.974472,598.454314,-1174.193149,-28179.139239,228207.047292,-178439.854221,-10346656.061265,0.005564,2.257656,-0.220990

0.000000,62.150000,24.896794,-119.528782,-968.602100,12005.999078,-23663.156570,-565035.576572,599.677534,-1180.169609,-28227.563776,228806.724827,-179620.023830,-10374883.625041,0.005610,2.360711,-0.224571

0.000000,62.150000,25.788106,-119.527731,-968.788445,12031.787183,-23782.684301,-566004.365017,600.944657,-1186.146022,-28275.998540,229407.669483,-180806.169851,-10403159.623581,0.005513,2.459508,-0.227859

0.000000,62.150000,26.702319,-119.526080,-968.939858,12058.489502,-23902.210380,-566973.304875,602.256917,-1192.122367,-28324.441747,230009.926400,-181998.292218,-10431484.065328,0.004926,2.552460,-0.230771

0.000000,62.150000,27.637708,-119.524459,-969.056636,12086.127210,-24021.734839,-567942.361511,603.615418,-1198.098630,-28372.891660,230613.541818,-183196.390849,-10459856.956988,0.003941,2.637767,-0.232625

0.000000,62.150000,28.588074,-119.521002,-969.142357,12114.715285,-24141.255841,-568911.503868,605.021062,-1204.074767,-28421.346634,231218.562880,-184400.465616,-10488278.303622,0.002154,2.715294,-0.233034

0.000000,62.150000,29.550818,-119.517696,-969.197522,12144.266103,-24260.773536,-569880.701390,606.474535,-1210.050734,-28469.805131,231825.037415,-185610.516350,-10516748.108754,-0.000455,2.786084,-0.232214

0.000000,62.150000,30.524535,-119.514169,-969.224237,12174.790638,-24380.287705,-570849.925627,607.976419,-1216.026531,-28518.265675,232433.013834,-186826.542881,-10545266.374429,-0.003274,2.851328,-0.230540

0.000000,62.150000,31.506256,-119.510616,-969.224837,12206.296894,-24499.798321,-571819.150464,609.527188,-1222.002151,-28566.726902,233042.541022,-188048.545032,-10573833.101331,-0.005736,2.910669,-0.228554

0.000000,62.150000,32.496052,-119.507449,-969.201605,12238.792946,-24619.305770,-572788.352068,611.127246,-1227.977602,-28615.187563,233653.668268,-189276.522634,-10602448.288895,-0.007783,2.966515,-0.226209

0.000000,62.150000,33.491894,-119.505523,-969.154621,12272.284839,-24738.811294,-573757.506689,612.776945,-1233.952927,-28663.646469,234266.445212,-190510.475561,-10631111.935364,-0.009311,3.018263,-0.223404

0.000000,62.150000,34.492324,-119.504053,-969.086060,12306.777163,-24858.315347,-574726.592749,614.476550,-1239.928166,-28712.102486,234880.921763,-191750.403727,-10659824.037849,-0.010372,3.063959,-0.221034

0.000000,62.150000,35.495999,-119.502719,-968.999487,12342.273162,-24977.818066,-575695.592236,616.226258,-1245.903335,-28760.554625,235497.148021,-192996.307062,-10688584.592474,-0.011203,3.103804,-0.219083

0.000000,62.150000,36.503066,-119.501444,-968.894105,12378.776228,-25097.319511,-576664.486341,618.026235,-1251.878439,-28809.001964,236115.174255,-194248.185502,-10717393.594439,-0.011102,3.138623,-0.217673

0.000000,62.150000,37.510725,-119.500227,-968.776979,12416.286953,-25216.819738,-577633.263320,619.876580,-1257.853481,-28857.443742,236735.050835,-195506.038983,-10746251.038180,-0.010873,3.165159,-0.216419

0.000000,62.150000,38.518113,-119.499496,-968.650641,12454.805066,-25336.319235,-578601.913961,621.777300,-1263.828474,-28905.879432,237356.828135,-196769.867457,-10775156.917612,-0.010289,3.184132,-0.215344

0.000000,62.150000,39.525164,-119.498667,-968.519038,12494.330230,-25455.817901,-579570.433000,623.728382,-1269.803428,-28954.308674,237980.556518,-198039.670886,-10804111.226286,-0.009915,3.195825,-0.214463

0.000000,62.150000,40.531702,-119.498421,-968.385253,12534.861932,-25575.316322,-580538.818252,625.729804,-1275.778356,-29002.731281,238606.286322,-199315.449241,-10833113.957567,-0.009478,3.201360,-0.213658

0.000000,62.150000,41.538716,-119.498455,-968.251294,12576.400648,-25694.814777,-581507.069546,627.781564,-1281.753277,-29051.147195,239234.067886,-200597.202519,-10862165.104762,-0.008926,3.202221,-0.213103

0.000000,62.150000,42.546408,-119.498599,-968.118874,12618.947056,-25814.313376,-582475.188420,629.883693,-1287.728204,-29099.556449,239863.951579,-201884.930723,-10891264.661211,-0.008424,3.200386,-0.212723

0.000000,62.150000,43.554144,-119.499918,-967.988319,12662.501199,-25933.813294,-583443.176738,632.036206,-1293.703167,-29147.959129,240495.987785,-203178.633889,-10920412.620340,-0.008554,3.198967,-0.212300

0.000000,62.150000,44.562263,-119.501348,-967.859151,12707.063463,-26053.314642,-584411.035889,634.239117,-1299.678198,-29196.355316,241130.226902,-204478.312088,-10949608.975656,-0.008778,3.197373,-0.211887

0.000000,62.150000,45.570297,-119.503046,-967.730810,12752.633759,-26172.817688,-585378.766699,636.492431,-1305.653308,-29244.745065,241766.719332,-205783.965396,-10978853.720721,-0.009037,3.196147,-0.211491

0.000000,62.150000,46.578374,-119.504816,-967.603104,12799.212134,-26292.322504,-586346.369803,638.796147,-1311.628505,-29293.128413,242405.515480,-207095.593901,-11008146.849133,-0.009286,3.195584,-0.211066

0.000000,62.150000,47.586257,-119.506750,-967.475592,12846.798391,-26411.829255,-587313.845395,641.150263,-1317.603794,-29341.505380,243046.665743,-208413.197695,-11037488.354513,-0.009500,3.195663,-0.210607

0.000000,62.150000,48.594136,-119.509007,-967.348238,12895.392527,-26531.338262,-588281.193633,643.554773,-1323.579188,-29389.875976,243690.220516,-209736.776883,-11066878.230489,-0.009660,3.195829,-0.210194

0.000000,62.150000,49.601925,-119.511401,-967.221393,12944.994452,-26650.849663,-589248.415026,646.009674,-1329.554698,-29438.240216,244336.230190,-211066.331581,-11096316.470706,-0.009863,3.195685,-0.209811

0.000000,62.150000,50.609720,-119.513830,-967.094803,12995.604172,-26770.363492,-590215.509829,648.514966,-1335.530329,-29486.598121,244984.745156,-212401.861910,-11125803.068827,-0.010073,3.195370,-0.209477

0.000000,62.150000,51.617492,-119.516330,-966.968786,13047.221664,-26889.879823,-591182.478615,651.070646,-1341.506083,-29534.949711,245635.815802,-213743.367993,-11155338.018538,-0.010277,3.195189,-0.209091

0.000000,62.150000,52.625433,-119.518898,-966.843081,13099.847097,-27009.398721,-592149.321696,653.676719,-1347.481964,-29583.295008,246289.492521,-215090.849956,-11184921.313546,-0.010464,3.195186,-0.208707

0.000000,62.150000,53.633386,-119.521344,-966.717821,13153.480483,-27128.920064,-593116.039517,656.333190,-1353.457970,-29631.634030,246945.825710,-216444.307926,-11214552.947576,-0.010635,3.195265,-0.208346

0.000000,62.150000,54.641573,-119.523856,-966.592999,13208.122056,-27248.443920,-594082.632516,659.040063,-1359.434100,-29679.966801,247604.865774,-217803.742025,-11244232.914377,-0.010748,3.195466,-0.208018

0.000000,62.150000,55.649634,-119.526502,-966.468498,13263.771690,-27367.970422,-595049.101014,661.797344,-1365.410359,-29728.293338,248266.663117,-219169.152384,-11273961.207715,-0.010829,3.195841,-0.207701

0.000000,62.150000,56.657823,-119.529276,-966.344087,13320.429513,-27487.499698,-596015.445101,664.605030,-1371.386753,-29776.613653,248931.268147,-220540.539137,-11303737.821368,-0.010903,3.196425,-0.207462

0.000000,62.150000,57.665980,-119.532210,-966.219803,13378.095492,-27607.031908,-596981.664905,667.463125,-1377.363290,-29824.927750,249598.731273,-221917.902427,-11333562.749118,-0.010974,3.197028,-0.207220

0.000000,62.150000,58.674203,-119.535275,-966.095707,13436.769695,-27726.567183,-597947.760611,670.371630,-1383.339977,-29873.235638,250269.102902,-223301.242404,-11363435.984756,-0.011049,3.197659,-0.206959

0.000000,62.150000,59.682585,-119.538564,-965.971731,13496.452280,-27846.105747,-598913.732342,673.330549,-1389.316823,-29921.537324,250942.433452,-224690.559228,-11393357.522080,-0.011148,3.198304,-0.206732

0.000000,62.150000,60.690743,-119.542086,-965.848204,13557.143023,-27965.647833,-599879.580547,676.339883,-1395.293839,-29969.832822,251618.773334,-226085.853067,-11423327.354902,-0.011226,3.198758,-0.206523

0.000000,62.150000,61.698970,-119.545740,-965.724961,13618.841992,-28085.193573,-600845.305508,679.399625,-1401.271035,-30018.122151,252298.172960,-227487.124102,-11453345.477054,-0.011316,3.199255,-0.206305

0.000000,62.150000,62.707194,-119.549392,-965.601623,13681.549186,-28204.742965,-601810.907131,682.509779,-1407.248413,-30066.405316,252980.682739,-228894.372516,-11483411.882370,-0.011390,3.199875,-0.206102

